time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
240000,SAT_62474,STARLINK-11502 [DTC],SAT,-1216228.62,5556187.58,3595698.03,356.99,-1,10.0.3.254,62474,481.86,6729.002660364999
240000,SAT_53996,STARLINK-5131,SAT,-1416860.53,5810615.74,3467848.72,540.78,-1,10.0.3.191,53996,541.97,6913.517468280042
240000,SAT_64928,STARLINK-34248,SAT,-1589756.46,5850578.97,3188085.69,476.37,-1,10.0.3.158,64928,547.98,6849.853301575207
240000,SAT_48386,STARLINK-2606,SAT,-1714762.57,5724364.32,3386764.82,495.77,-1,10.0.3.191,48386,564.45,6868.692268951326
240000,SAT_56557,STARLINK-6265,SAT,-1625903.6,5823448.04,3364985.28,546.42,-1,10.0.3.202,56557,575.9,6919.482316307303
240000,SAT_47643,STARLINK-2022,SAT,-1552960.1,5311987.39,3728017.34,301.42,-1,10.0.3.213,47643,599.9,6672.856089490593
240000,SAT_60445,STARLINK-32228,SAT,-1347721.28,5573163.29,3745235.54,476.88,-1,10.0.3.10,60445,611.45,6848.597736445583
240000,SAT_57931,STARLINK-30488,SAT,-1230754.23,5946140.89,3345241.29,559.53,-1,10.0.3.46,57931,616.67,6932.675295058449
240000,SAT_44768,STARLINK-1063,SAT,-1569204.35,5500570.99,3769080.97,478.51,-1,10.0.3.143,44768,656.05,6850.157287720089
240000,SAT_49444,STARLINK-3126,SAT,-1118867.92,5971796.54,3299664.35,540.65,-1,10.0.3.229,49444,658.3,6913.899345537367
240000,SAT_58748,STARLINK-31165,SAT,-1001667.55,5794112.7,3558186.0,500.44,-1,10.0.3.98,58748,669.05,6872.828200356845
240000,SAT_66408,STARLINK-35679,SAT,-1909825.74,5680480.36,3316032.72,476.08,-1,10.0.3.108,66408,669.77,6849.187139918348
240000,SAT_45096,STARLINK-1152,SAT,-1210992.26,6013830.36,2990543.08,450.65,-1,10.0.3.216,45096,685.67,6824.661586186785
240000,SAT_59303,STARLINK-31504,SAT,-1869839.2,5491703.84,3653803.36,484.0,-1,10.0.3.143,59303,730.11,6856.047600015236
240000,SAT_57665,STARLINK-30298,SAT,-1349143.07,6051072.61,2913312.35,475.79,-1,10.0.3.35,57665,733.36,6850.040554878764
240000,SAT_66345,STARLINK-35440,SAT,-981781.9,6006906.29,3155376.26,482.3,-1,10.0.3.45,66345,734.54,6855.8893090671145
240000,SAT_67354,STARLINK-36448,SAT,-2009756.45,5601194.47,3404428.2,483.0,-1,10.0.3.34,67354,750.11,6855.846544959303
240000,SAT_57671,STARLINK-30296,SAT,-842503.3,5905410.19,3365793.67,476.3,-1,10.0.3.41,57671,758.8,6849.251663625655
240000,SAT_55636,STARLINK-5218,SAT,-919348.53,5910784.82,3536679.99,576.57,-1,10.0.3.46,55636,779.34,6949.149894744103
240000,SAT_67324,STARLINK-36471,SAT,-1906005.98,5439506.37,3712341.7,484.0,-1,10.0.3.4,67324,788.87,6855.84197911717
240000,SAT_65746,STARLINK-34704,SAT,-955789.73,5588296.14,3841111.4,476.73,-1,10.0.3.211,65746,803.37,6848.118321372837
240000,SAT_51792,STARLINK-3626,SAT,-2053197.08,5632108.09,3444451.01,540.98,-1,10.0.3.27,51792,811.7,6913.790750887243
240000,SAT_52336,STARLINK-3823,SAT,-1564451.48,6092590.74,2871375.76,540.18,-1,10.0.3.61,52336,819.31,6914.619954380973
240000,SAT_67499,STARLINK-36558,SAT,-800167.67,5732229.87,3674736.15,483.86,-1,10.0.3.179,67499,823.5,6855.830610126702
240000,SAT_65690,STARLINK-34790,SAT,-2003266.77,5431104.4,3659104.49,476.27,-1,10.0.3.155,65690,828.45,6848.285801879457
240000,SAT_59304,STARLINK-31474,SAT,-2105861.2,5701433.14,3175738.74,484.04,-1,10.0.3.144,59304,839.03,6857.573024641625
240000,SAT_49449,STARLINK-3137,SAT,-701814.25,5885378.19,3367785.01,444.15,-1,10.0.3.234,49449,845.2,6817.051822775843
240000,SAT_64610,STARLINK-34569,SAT,-1389407.54,5368983.31,4017790.05,477.54,-1,10.0.3.95,64610,848.79,6848.289712121297
240000,SAT_64244,STARLINK-11710 [DTC],SAT,-1526580.16,6002882.4,2638487.18,357.67,-1,10.0.3.239,64244,852.36,6732.50760802836
240000,SAT_55369,STARLINK-5644,SAT,-948965.73,5658742.87,3891478.89,561.55,-1,10.0.3.34,55369,870.2,6932.9297397857645
240000,SAT_54084,STARLINK-5183,SAT,-737221.79,5838008.25,3628956.73,541.18,-1,10.0.3.24,54084,891.46,6913.404605759101
240000,SAT_64911,STARLINK-34718,SAT,-1214034.51,6156891.64,2746795.52,475.58,-1,10.0.3.141,64911,907.11,6850.261315224763
240000,SAT_66342,STARLINK-35535,SAT,-1689210.58,6067977.37,2711620.52,482.82,-1,10.0.3.42,66342,910.68,6857.599258552597
240000,SAT_59943,STARLINK-31973,SAT,-1219778.05,6164240.16,2746201.08,482.95,-1,10.0.3.18,59943,913.06,6857.647965097931
240000,SAT_67416,STARLINK-36487,SAT,-1736873.78,5283065.83,4004201.71,482.01,-1,10.0.3.96,67416,927.9,6852.820326415395
240000,SAT_55501,STARLINK-5367,SAT,-2148492.19,5826686.32,3083466.89,559.65,-1,10.0.3.166,55501,937.54,6933.546006474063
240000,SAT_57921,STARLINK-30492,SAT,-2038383.33,5373426.44,3808639.95,522.93,-1,10.0.3.36,57921,947.84,6894.523665551448
240000,SAT_60935,STARLINK-11253 [DTC],SAT,-884617.36,6096883.77,2720317.13,359.95,-1,10.0.3.245,60935,971.78,6734.587208305659
240000,SAT_58841,STARLINK-31236,SAT,-1354131.6,6176455.65,2635767.27,475.56,-1,10.0.3.191,58841,972.48,6850.51427909896
240000,SAT_54192,STARLINK-5268,SAT,-2073917.51,5939752.54,2869521.34,540.47,-1,10.0.3.132,54192,981.81,6914.907576781952
240000,SAT_56512,STARLINK-5349,SAT,-1471757.39,6221727.33,2684423.31,559.21,-1,10.0.3.157,56512,994.66,6934.124983814461
240000,SAT_60116,STARLINK-11210 [DTC],SAT,-2320137.43,5365299.85,3342743.72,360.9,-1,10.0.3.191,60116,997.6,6733.751981777801
240000,SAT_46340,STARLINK-1759,SAT,-1261879.53,5188575.91,4152183.15,394.14,-1,10.0.3.185,46340,1000.07,6764.191365803401
240000,SAT_57925,STARLINK-30452,SAT,-748704.07,6165779.11,3019591.89,532.15,-1,10.0.3.40,57925,1005.81,6906.180203260028
240000,SAT_57352,STARLINK-6297,SAT,-1174693.33,5417255.81,4162812.84,561.81,-1,10.0.3.232,57352,1006.87,6932.212898591192
240000,SAT_63579,STARLINK-33755,SAT,-2004876.81,5241334.51,3939819.37,485.57,-1,10.0.3.84,63579,1025.78,6856.624179377189
240000,SAT_65741,STARLINK-35284,SAT,-503818.17,5908362.53,3427722.53,476.46,-1,10.0.3.206,65741,1028.11,6849.223479855199
240000,SAT_54080,STARLINK-5160,SAT,-674133.54,6173047.52,3041245.42,540.5,-1,10.0.3.20,54080,1053.88,6914.48808073324
240000,SAT_57829,STARLINK-30418,SAT,-2307800.18,5385438.05,3586449.01,497.32,-1,10.0.3.199,57829,1055.86,6869.607060271047
240000,SAT_62528,STARLINK-32786,SAT,-2220070.95,5837287.87,2833216.8,483.35,-1,10.0.3.53,62528,1056.58,6857.824883743043
241000,SAT_62474,STARLINK-11502 [DTC],SAT,-1222772.57,5556866.32,3592436.19,356.99,-1,10.0.3.254,62474,481.86,6729.006898162348
241000,SAT_53996,STARLINK-5131,SAT,-1422196.88,5812149.14,3463107.3,540.77,-1,10.0.3.191,53996,541.97,6913.525422127104
241000,SAT_64928,STARLINK-34248,SAT,-1593630.12,5846807.37,3193048.92,476.37,-1,10.0.3.158,64928,547.98,6849.844873190247
241000,SAT_48386,STARLINK-2606,SAT,-1718596.46,5720363.85,3391559.39,495.78,-1,10.0.3.191,48386,564.45,6868.683386545673
241000,SAT_56557,STARLINK-6265,SAT,-1632143.86,5823804.55,3361354.9,546.41,-1,10.0.3.202,56557,575.9,6919.486959312114
241000,SAT_47643,STARLINK-2022,SAT,-1557118.64,5307661.87,3732423.65,301.42,-1,10.0.3.213,47643,599.9,6672.846415763416
241000,SAT_60445,STARLINK-32228,SAT,-1353312.72,5574811.46,3740777.77,476.87,-1,10.0.3.10,60445,611.45,6848.605438860331
241000,SAT_57931,STARLINK-30488,SAT,-1236113.08,5942966.44,3348893.97,559.54,-1,10.0.3.46,57931,616.67,6932.670226962748
241000,SAT_44768,STARLINK-1063,SAT,-1574876.52,5501996.21,3764647.54,478.51,-1,10.0.3.143,44768,656.05,6850.1656511744095
241000,SAT_49444,STARLINK-3126,SAT,-1124008.5,5973537.16,3294779.97,540.64,-1,10.0.3.229,49444,658.3,6913.907459655959
241000,SAT_58748,STARLINK-31165,SAT,-1008011.27,5795093.81,3554804.52,500.44,-1,10.0.3.98,58748,669.05,6872.833052137943
241000,SAT_66408,STARLINK-35679,SAT,-1915227.01,5681507.44,3311170.87,476.07,-1,10.0.3.108,66408,669.77,6849.195122125333
241000,SAT_45096,STARLINK-1152,SAT,-1216059.26,6015352.8,2985433.13,450.64,-1,10.0.3.216,45096,685.67,6824.667054589636
241000,SAT_59303,STARLINK-31504,SAT,-1876339.25,5491651.1,3650557.24,484.0,-1,10.0.3.143,59303,730.11,6856.05199424116
241000,SAT_57665,STARLINK-30298,SAT,-1354165.56,6052448.37,2908139.5,475.78,-1,10.0.3.35,57665,733.36,6850.0489769684145
241000,SAT_66345,STARLINK-35440,SAT,-987867.85,6007929.4,3151537.74,482.29,-1,10.0.3.45,66345,734.54,6855.894448654551
241000,SAT_67354,STARLINK-36448,SAT,-2016087.61,5601090.75,3400862.67,482.99,-1,10.0.3.34,67354,750.11,6855.851058849704
241000,SAT_57671,STARLINK-30296,SAT,-847658.09,5907426.57,3360974.2,476.29,-1,10.0.3.41,57671,758.8,6849.259849834146
241000,SAT_55636,STARLINK-5218,SAT,-922434.74,5913888.24,3530697.57,576.56,-1,10.0.3.46,55636,779.34,6949.157164402966
